,emotion,file_path,gender,statement
1184,calm,./data/engie/Actor_05/03-01-02-02-02-01-05.png,M,Dogs are sitting by the door
1185,sad,./data/engie/Actor_05/03-02-04-01-02-02-05.png,M,Dogs are sitting by the door
1186,sad,./data/engie/Actor_05/03-02-04-02-01-02-05.png,M,Kids are talking by the door
1187,calm,./data/engie/Actor_05/03-01-02-01-01-01-05.png,M,Kids are talking by the door
1188,neutral,./data/engie/Actor_05/03-01-01-01-01-02-05.png,M,Kids are talking by the door
1189,fearful,./data/engie/Actor_05/03-01-06-01-01-02-05.png,M,Kids are talking by the door
1190,angry,./data/engie/Actor_05/03-01-05-01-01-01-05.png,M,Kids are talking by the door
1191,happy,./data/engie/Actor_05/03-02-03-02-01-02-05.png,M,Kids are talking by the door
1192,happy,./data/engie/Actor_05/03-02-03-01-02-02-05.png,M,Dogs are sitting by the door
1193,angry,./data/engie/Actor_05/03-01-05-02-02-01-05.png,M,Dogs are sitting by the door
1194,fearful,./data/engie/Actor_05/03-01-06-02-02-02-05.png,M,Dogs are sitting by the door
1195,calm,./data/engie/Actor_05/03-02-02-02-02-01-05.png,M,Dogs are sitting by the door
1196,sad,./data/engie/Actor_05/03-01-04-01-02-02-05.png,M,Dogs are sitting by the door
1197,disgust,./data/engie/Actor_05/03-01-07-01-02-01-05.png,M,Dogs are sitting by the door
1198,neutral,./data/engie/Actor_05/03-02-01-01-01-02-05.png,M,Kids are talking by the door
1199,disgust,./data/engie/Actor_05/03-01-07-02-01-01-05.png,M,Kids are talking by the door
1200,sad,./data/engie/Actor_05/03-01-04-02-01-02-05.png,M,Kids are talking by the door
1201,calm,./data/engie/Actor_05/03-02-02-01-01-01-05.png,M,Kids are talking by the door
1202,surprised,./data/engie/Actor_05/03-01-08-02-01-01-05.png,M,Kids are talking by the door
1203,surprised,./data/engie/Actor_05/03-01-08-01-02-01-05.png,M,Dogs are sitting by the door
1204,calm,./data/engie/Actor_12/03-01-02-01-02-01-12.png,F,Dogs are sitting by the door
1205,sad,./data/engie/Actor_12/03-02-04-02-02-02-12.png,F,Dogs are sitting by the door
1206,neutral,./data/engie/Actor_12/03-01-01-01-02-02-12.png,F,Dogs are sitting by the door
1207,sad,./data/engie/Actor_12/03-02-04-01-01-02-12.png,F,Kids are talking by the door
1208,calm,./data/engie/Actor_12/03-01-02-02-01-01-12.png,F,Kids are talking by the door
1209,fearful,./data/engie/Actor_12/03-02-06-02-01-02-12.png,F,Kids are talking by the door
1210,angry,./data/engie/Actor_12/03-02-05-02-01-01-12.png,F,Kids are talking by the door
1211,happy,./data/engie/Actor_12/03-01-03-01-01-02-12.png,F,Kids are talking by the door
1212,happy,./data/engie/Actor_12/03-01-03-02-02-02-12.png,F,Dogs are sitting by the door
1213,angry,./data/engie/Actor_12/03-02-05-01-02-01-12.png,F,Dogs are sitting by the door
1214,fearful,./data/engie/Actor_12/03-02-06-01-02-02-12.png,F,Dogs are sitting by the door
1215,surprised,./data/engie/Actor_12/03-01-08-01-01-01-12.png,F,Kids are talking by the door
1216,surprised,./data/engie/Actor_12/03-01-08-02-02-01-12.png,F,Dogs are sitting by the door
1217,disgust,./data/engie/Actor_12/03-01-07-02-02-01-12.png,F,Dogs are sitting by the door
1218,neutral,./data/engie/Actor_12/03-02-01-01-02-02-12.png,F,Dogs are sitting by the door
1219,calm,./data/engie/Actor_12/03-02-02-01-02-01-12.png,F,Dogs are sitting by the door
1220,sad,./data/engie/Actor_12/03-01-04-02-02-02-12.png,F,Dogs are sitting by the door
1221,sad,./data/engie/Actor_12/03-01-04-01-01-02-12.png,F,Kids are talking by the door
1222,calm,./data/engie/Actor_12/03-02-02-02-01-01-12.png,F,Kids are talking by the door
1223,disgust,./data/engie/Actor_12/03-01-07-01-01-01-12.png,F,Kids are talking by the door
1224,angry,./data/engie/Actor_12/03-01-05-02-01-01-12.png,F,Kids are talking by the door
1225,happy,./data/engie/Actor_12/03-02-03-01-01-02-12.png,F,Kids are talking by the door
1226,fearful,./data/engie/Actor_12/03-01-06-02-01-02-12.png,F,Kids are talking by the door
1227,fearful,./data/engie/Actor_12/03-01-06-01-02-02-12.png,F,Dogs are sitting by the door
1228,happy,./data/engie/Actor_12/03-02-03-02-02-02-12.png,F,Dogs are sitting by the door
1229,angry,./data/engie/Actor_12/03-01-05-01-02-01-12.png,F,Dogs are sitting by the door
1230,surprised,./data/engie/Actor_12/03-01-08-01-02-02-12.png,F,Dogs are sitting by the door
1231,surprised,./data/engie/Actor_12/03-01-08-02-01-02-12.png,F,Kids are talking by the door
1232,sad,./data/engie/Actor_12/03-01-04-02-01-01-12.png,F,Kids are talking by the door
1233,calm,./data/engie/Actor_12/03-02-02-01-01-02-12.png,F,Kids are talking by the door
1234,neutral,./data/engie/Actor_12/03-02-01-01-01-01-12.png,F,Kids are talking by the door
1235,disgust,./data/engie/Actor_12/03-01-07-02-01-02-12.png,F,Kids are talking by the door
1236,disgust,./data/engie/Actor_12/03-01-07-01-02-02-12.png,F,Dogs are sitting by the door
1237,calm,./data/engie/Actor_12/03-02-02-02-02-02-12.png,F,Dogs are sitting by the door
1238,sad,./data/engie/Actor_12/03-01-04-01-02-01-12.png,F,Dogs are sitting by the door
1239,fearful,./data/engie/Actor_12/03-01-06-02-02-01-12.png,F,Dogs are sitting by the door
1240,happy,./data/engie/Actor_12/03-02-03-01-02-01-12.png,F,Dogs are sitting by the door
1241,angry,./data/engie/Actor_12/03-01-05-02-02-02-12.png,F,Dogs are sitting by the door
1242,angry,./data/engie/Actor_12/03-01-05-01-01-02-12.png,F,Kids are talking by the door
1243,happy,./data/engie/Actor_12/03-02-03-02-01-01-12.png,F,Kids are talking by the door
1244,fearful,./data/engie/Actor_12/03-01-06-01-01-01-12.png,F,Kids are talking by the door
1245,neutral,./data/engie/Actor_12/03-01-01-01-01-01-12.png,F,Kids are talking by the door
1246,sad,./data/engie/Actor_12/03-02-04-02-01-01-12.png,F,Kids are talking by the door
1247,calm,./data/engie/Actor_12/03-01-02-01-01-02-12.png,F,Kids are talking by the door
1248,calm,./data/engie/Actor_12/03-01-02-02-02-02-12.png,F,Dogs are sitting by the door
1249,sad,./data/engie/Actor_12/03-02-04-01-02-01-12.png,F,Dogs are sitting by the door
1250,happy,./data/engie/Actor_12/03-01-03-01-02-01-12.png,F,Dogs are sitting by the door
1251,angry,./data/engie/Actor_12/03-02-05-02-02-02-12.png,F,Dogs are sitting by the door
1252,fearful,./data/engie/Actor_12/03-02-06-02-02-01-12.png,F,Dogs are sitting by the door
1253,fearful,./data/engie/Actor_12/03-02-06-01-01-01-12.png,F,Kids are talking by the door
1254,angry,./data/engie/Actor_12/03-02-05-01-01-02-12.png,F,Kids are talking by the door
1255,happy,./data/engie/Actor_12/03-01-03-02-01-01-12.png,F,Kids are talking by the door
1256,surprised,./data/engie/Actor_12/03-01-08-02-02-02-12.png,F,Dogs are sitting by the door
1257,surprised,./data/engie/Actor_12/03-01-08-01-01-02-12.png,F,Kids are talking by the door
1258,happy,./data/engie/Actor_12/03-02-03-02-02-01-12.png,F,Dogs are sitting by the door
1259,angry,./data/engie/Actor_12/03-01-05-01-02-02-12.png,F,Dogs are sitting by the door
1260,fearful,./data/engie/Actor_12/03-01-06-01-02-01-12.png,F,Dogs are sitting by the door
1261,fearful,./data/engie/Actor_12/03-01-06-02-01-01-12.png,F,Kids are talking by the door
1262,angry,./data/engie/Actor_12/03-01-05-02-01-02-12.png,F,Kids are talking by the door
1263,happy,./data/engie/Actor_12/03-02-03-01-01-01-12.png,F,Kids are talking by the door
1264,disgust,./data/engie/Actor_12/03-01-07-01-01-02-12.png,F,Kids are talking by the door
1265,sad,./data/engie/Actor_12/03-01-04-01-01-01-12.png,F,Kids are talking by the door
1266,calm,./data/engie/Actor_12/03-02-02-02-01-02-12.png,F,Kids are talking by the door
1267,calm,./data/engie/Actor_12/03-02-02-01-02-02-12.png,F,Dogs are sitting by the door
1268,sad,./data/engie/Actor_12/03-01-04-02-02-01-12.png,F,Dogs are sitting by the door
1269,disgust,./data/engie/Actor_12/03-01-07-02-02-02-12.png,F,Dogs are sitting by the door
1270,neutral,./data/engie/Actor_12/03-02-01-01-02-01-12.png,F,Dogs are sitting by the door
1271,fearful,./data/engie/Actor_12/03-02-06-01-02-01-12.png,F,Dogs are sitting by the door
1272,happy,./data/engie/Actor_12/03-01-03-02-02-01-12.png,F,Dogs are sitting by the door
1273,angry,./data/engie/Actor_12/03-02-05-01-02-02-12.png,F,Dogs are sitting by the door
1274,angry,./data/engie/Actor_12/03-02-05-02-01-02-12.png,F,Kids are talking by the door
1275,happy,./data/engie/Actor_12/03-01-03-01-01-01-12.png,F,Kids are talking by the door
1276,fearful,./data/engie/Actor_12/03-02-06-02-01-01-12.png,F,Kids are talking by the door
1277,sad,./data/engie/Actor_12/03-02-04-01-01-01-12.png,F,Kids are talking by the door
1278,calm,./data/engie/Actor_12/03-01-02-02-01-02-12.png,F,Kids are talking by the door
1279,neutral,./data/engie/Actor_12/03-01-01-01-02-01-12.png,F,Dogs are sitting by the door
1280,calm,./data/engie/Actor_12/03-01-02-01-02-02-12.png,F,Dogs are sitting by the door
1281,sad,./data/engie/Actor_12/03-02-04-02-02-01-12.png,F,Dogs are sitting by the door
1282,angry,./data/engie/Actor_12/03-02-05-01-01-01-12.png,F,Kids are talking by the door
1283,happy,./data/engie/Actor_12/03-01-03-02-01-02-12.png,F,Kids are talking by the door
1284,fearful,./data/engie/Actor_12/03-02-06-01-01-02-12.png,F,Kids are talking by the door
1285,fearful,./data/engie/Actor_12/03-02-06-02-02-02-12.png,F,Dogs are sitting by the door
1286,happy,./data/engie/Actor_12/03-01-03-01-02-02-12.png,F,Dogs are sitting by the door
1287,angry,./data/engie/Actor_12/03-02-05-02-02-01-12.png,F,Dogs are sitting by the door
1288,calm,./data/engie/Actor_12/03-01-02-02-02-01-12.png,F,Dogs are sitting by the door
1289,sad,./data/engie/Actor_12/03-02-04-01-02-02-12.png,F,Dogs are sitting by the door
1290,sad,./data/engie/Actor_12/03-02-04-02-01-02-12.png,F,Kids are talking by the door
1291,calm,./data/engie/Actor_12/03-01-02-01-01-01-12.png,F,Kids are talking by the door
1292,neutral,./data/engie/Actor_12/03-01-01-01-01-02-12.png,F,Kids are talking by the door
1293,surprised,./data/engie/Actor_12/03-01-08-02-01-01-12.png,F,Kids are talking by the door
1294,surprised,./data/engie/Actor_12/03-01-08-01-02-01-12.png,F,Dogs are sitting by the door
1295,fearful,./data/engie/Actor_12/03-01-06-01-01-02-12.png,F,Kids are talking by the door
1296,angry,./data/engie/Actor_12/03-01-05-01-01-01-12.png,F,Kids are talking by the door
1297,happy,./data/engie/Actor_12/03-02-03-02-01-02-12.png,F,Kids are talking by the door
1298,happy,./data/engie/Actor_12/03-02-03-01-02-02-12.png,F,Dogs are sitting by the door
1299,angry,./data/engie/Actor_12/03-01-05-02-02-01-12.png,F,Dogs are sitting by the door
1300,fearful,./data/engie/Actor_12/03-01-06-02-02-02-12.png,F,Dogs are sitting by the door
1301,calm,./data/engie/Actor_12/03-02-02-02-02-01-12.png,F,Dogs are sitting by the door
1302,sad,./data/engie/Actor_12/03-01-04-01-02-02-12.png,F,Dogs are sitting by the door
1303,disgust,./data/engie/Actor_12/03-01-07-01-02-01-12.png,F,Dogs are sitting by the door
1304,neutral,./data/engie/Actor_12/03-02-01-01-01-02-12.png,F,Kids are talking by the door
1305,disgust,./data/engie/Actor_12/03-01-07-02-01-01-12.png,F,Kids are talking by the door
1306,sad,./data/engie/Actor_12/03-01-04-02-01-02-12.png,F,Kids are talking by the door
1307,calm,./data/engie/Actor_12/03-02-02-01-01-01-12.png,F,Kids are talking by the door
1308,surprised,./data/engie/Actor_15/03-01-08-02-02-01-15.png,M,Dogs are sitting by the door
1309,surprised,./data/engie/Actor_15/03-01-08-01-01-01-15.png,M,Kids are talking by the door
1310,fearful,./data/engie/Actor_15/03-01-06-01-02-02-15.png,M,Dogs are sitting by the door
1311,happy,./data/engie/Actor_15/03-02-03-02-02-02-15.png,M,Dogs are sitting by the door
1312,angry,./data/engie/Actor_15/03-01-05-01-02-01-15.png,M,Dogs are sitting by the door
1313,angry,./data/engie/Actor_15/03-01-05-02-01-01-15.png,M,Kids are talking by the door
1314,happy,./data/engie/Actor_15/03-02-03-01-01-02-15.png,M,Kids are talking by the door
1315,fearful,./data/engie/Actor_15/03-01-06-02-01-02-15.png,M,Kids are talking by the door
1316,sad,./data/engie/Actor_15/03-01-04-01-01-02-15.png,M,Kids are talking by the door
1317,calm,./data/engie/Actor_15/03-02-02-02-01-01-15.png,M,Kids are talking by the door
1318,disgust,./data/engie/Actor_15/03-01-07-01-01-01-15.png,M,Kids are talking by the door
1319,disgust,./data/engie/Actor_15/03-01-07-02-02-01-15.png,M,Dogs are sitting by the door
1320,neutral,./data/engie/Actor_15/03-02-01-01-02-02-15.png,M,Dogs are sitting by the door
1321,calm,./data/engie/Actor_15/03-02-02-01-02-01-15.png,M,Dogs are sitting by the door
1322,sad,./data/engie/Actor_15/03-01-04-02-02-02-15.png,M,Dogs are sitting by the door
1323,happy,./data/engie/Actor_15/03-01-03-02-02-02-15.png,M,Dogs are sitting by the door
1324,angry,./data/engie/Actor_15/03-02-05-01-02-01-15.png,M,Dogs are sitting by the door
1325,fearful,./data/engie/Actor_15/03-02-06-01-02-02-15.png,M,Dogs are sitting by the door
1326,fearful,./data/engie/Actor_15/03-02-06-02-01-02-15.png,M,Kids are talking by the door
1327,angry,./data/engie/Actor_15/03-02-05-02-01-01-15.png,M,Kids are talking by the door
1328,happy,./data/engie/Actor_15/03-01-03-01-01-02-15.png,M,Kids are talking by the door
1329,sad,./data/engie/Actor_15/03-02-04-01-01-02-15.png,M,Kids are talking by the door
1330,calm,./data/engie/Actor_15/03-01-02-02-01-01-15.png,M,Kids are talking by the door
1331,calm,./data/engie/Actor_15/03-01-02-01-02-01-15.png,M,Dogs are sitting by the door
1332,sad,./data/engie/Actor_15/03-02-04-02-02-02-15.png,M,Dogs are sitting by the door
1333,neutral,./data/engie/Actor_15/03-01-01-01-02-02-15.png,M,Dogs are sitting by the door
1334,fearful,./data/engie/Actor_15/03-02-06-01-01-01-15.png,M,Kids are talking by the door
1335,angry,./data/engie/Actor_15/03-02-05-01-01-02-15.png,M,Kids are talking by the door
1336,happy,./data/engie/Actor_15/03-01-03-02-01-01-15.png,M,Kids are talking by the door
1337,happy,./data/engie/Actor_15/03-01-03-01-02-01-15.png,M,Dogs are sitting by the door
1338,angry,./data/engie/Actor_15/03-02-05-02-02-02-15.png,M,Dogs are sitting by the door
1339,fearful,./data/engie/Actor_15/03-02-06-02-02-01-15.png,M,Dogs are sitting by the door
1340,calm,./data/engie/Actor_15/03-01-02-02-02-02-15.png,M,Dogs are sitting by the door
1341,sad,./data/engie/Actor_15/03-02-04-01-02-01-15.png,M,Dogs are sitting by the door
1342,neutral,./data/engie/Actor_15/03-01-01-01-01-01-15.png,M,Kids are talking by the door
1343,sad,./data/engie/Actor_15/03-02-04-02-01-01-15.png,M,Kids are talking by the door
1344,calm,./data/engie/Actor_15/03-01-02-01-01-02-15.png,M,Kids are talking by the door
1345,surprised,./data/engie/Actor_15/03-01-08-02-01-02-15.png,M,Kids are talking by the door
1346,surprised,./data/engie/Actor_15/03-01-08-01-02-02-15.png,M,Dogs are sitting by the door
1347,angry,./data/engie/Actor_15/03-01-05-01-01-02-15.png,M,Kids are talking by the door
1348,happy,./data/engie/Actor_15/03-02-03-02-01-01-15.png,M,Kids are talking by the door
1349,fearful,./data/engie/Actor_15/03-01-06-01-01-01-15.png,M,Kids are talking by the door
1350,fearful,./data/engie/Actor_15/03-01-06-02-02-01-15.png,M,Dogs are sitting by the door
1351,happy,./data/engie/Actor_15/03-02-03-01-02-01-15.png,M,Dogs are sitting by the door
1352,angry,./data/engie/Actor_15/03-01-05-02-02-02-15.png,M,Dogs are sitting by the door
1353,disgust,./data/engie/Actor_15/03-01-07-01-02-02-15.png,M,Dogs are sitting by the door
1354,calm,./data/engie/Actor_15/03-02-02-02-02-02-15.png,M,Dogs are sitting by the door
1355,sad,./data/engie/Actor_15/03-01-04-01-02-01-15.png,M,Dogs are sitting by the door
1356,sad,./data/engie/Actor_15/03-01-04-02-01-01-15.png,M,Kids are talking by the door
1357,calm,./data/engie/Actor_15/03-02-02-01-01-02-15.png,M,Kids are talking by the door
1358,neutral,./data/engie/Actor_15/03-02-01-01-01-01-15.png,M,Kids are talking by the door
1359,disgust,./data/engie/Actor_15/03-01-07-02-01-02-15.png,M,Kids are talking by the door
1360,neutral,./data/engie/Actor_15/03-01-01-01-02-01-15.png,M,Dogs are sitting by the door
1361,calm,./data/engie/Actor_15/03-01-02-01-02-02-15.png,M,Dogs are sitting by the door
1362,sad,./data/engie/Actor_15/03-02-04-02-02-01-15.png,M,Dogs are sitting by the door
1363,sad,./data/engie/Actor_15/03-02-04-01-01-01-15.png,M,Kids are talking by the door
1364,calm,./data/engie/Actor_15/03-01-02-02-01-02-15.png,M,Kids are talking by the door
1365,angry,./data/engie/Actor_15/03-02-05-02-01-02-15.png,M,Kids are talking by the door
1366,happy,./data/engie/Actor_15/03-01-03-01-01-01-15.png,M,Kids are talking by the door
1367,fearful,./data/engie/Actor_15/03-02-06-02-01-01-15.png,M,Kids are talking by the door
1368,fearful,./data/engie/Actor_15/03-02-06-01-02-01-15.png,M,Dogs are sitting by the door
1369,happy,./data/engie/Actor_15/03-01-03-02-02-01-15.png,M,Dogs are sitting by the door
1370,angry,./data/engie/Actor_15/03-02-05-01-02-02-15.png,M,Dogs are sitting by the door
1371,surprised,./data/engie/Actor_15/03-01-08-01-01-02-15.png,M,Kids are talking by the door
1372,surprised,./data/engie/Actor_15/03-01-08-02-02-02-15.png,M,Dogs are sitting by the door
1373,calm,./data/engie/Actor_15/03-02-02-01-02-02-15.png,M,Dogs are sitting by the door
1374,sad,./data/engie/Actor_15/03-01-04-02-02-01-15.png,M,Dogs are sitting by the door
1375,disgust,./data/engie/Actor_15/03-01-07-02-02-02-15.png,M,Dogs are sitting by the door
1376,neutral,./data/engie/Actor_15/03-02-01-01-02-01-15.png,M,Dogs are sitting by the door
1377,disgust,./data/engie/Actor_15/03-01-07-01-01-02-15.png,M,Kids are talking by the door
1378,sad,./data/engie/Actor_15/03-01-04-01-01-01-15.png,M,Kids are talking by the door
1379,calm,./data/engie/Actor_15/03-02-02-02-01-02-15.png,M,Kids are talking by the door
1380,fearful,./data/engie/Actor_15/03-01-06-02-01-01-15.png,M,Kids are talking by the door
1381,angry,./data/engie/Actor_15/03-01-05-02-01-02-15.png,M,Kids are talking by the door
1382,happy,./data/engie/Actor_15/03-02-03-01-01-01-15.png,M,Kids are talking by the door
1383,happy,./data/engie/Actor_15/03-02-03-02-02-01-15.png,M,Dogs are sitting by the door
1384,angry,./data/engie/Actor_15/03-01-05-01-02-02-15.png,M,Dogs are sitting by the door
1385,fearful,./data/engie/Actor_15/03-01-06-01-02-01-15.png,M,Dogs are sitting by the door
1386,surprised,./data/engie/Actor_15/03-01-08-01-02-01-15.png,M,Dogs are sitting by the door
1387,surprised,./data/engie/Actor_15/03-01-08-02-01-01-15.png,M,Kids are talking by the door
1388,neutral,./data/engie/Actor_15/03-02-01-01-01-02-15.png,M,Kids are talking by the door
1389,disgust,./data/engie/Actor_15/03-01-07-02-01-01-15.png,M,Kids are talking by the door
1390,sad,./data/engie/Actor_15/03-01-04-02-01-02-15.png,M,Kids are talking by the door
1391,calm,./data/engie/Actor_15/03-02-02-01-01-01-15.png,M,Kids are talking by the door
1392,calm,./data/engie/Actor_15/03-02-02-02-02-01-15.png,M,Dogs are sitting by the door
1393,sad,./data/engie/Actor_15/03-01-04-01-02-02-15.png,M,Dogs are sitting by the door
1394,disgust,./data/engie/Actor_15/03-01-07-01-02-01-15.png,M,Dogs are sitting by the door
1395,happy,./data/engie/Actor_15/03-02-03-01-02-02-15.png,M,Dogs are sitting by the door
1396,angry,./data/engie/Actor_15/03-01-05-02-02-01-15.png,M,Dogs are sitting by the door
1397,fearful,./data/engie/Actor_15/03-01-06-02-02-02-15.png,M,Dogs are sitting by the door
1398,fearful,./data/engie/Actor_15/03-01-06-01-01-02-15.png,M,Kids are talking by the door
1399,angry,./data/engie/Actor_15/03-01-05-01-01-01-15.png,M,Kids are talking by the door
1400,happy,./data/engie/Actor_15/03-02-03-02-01-02-15.png,M,Kids are talking by the door
1401,sad,./data/engie/Actor_15/03-02-04-02-01-02-15.png,M,Kids are talking by the door
1402,calm,./data/engie/Actor_15/03-01-02-01-01-01-15.png,M,Kids are talking by the door
1403,neutral,./data/engie/Actor_15/03-01-01-01-01-02-15.png,M,Kids are talking by the door
1404,calm,./data/engie/Actor_15/03-01-02-02-02-01-15.png,M,Dogs are sitting by the door
1405,sad,./data/engie/Actor_15/03-02-04-01-02-02-15.png,M,Dogs are sitting by the door
1406,fearful,./data/engie/Actor_15/03-02-06-02-02-02-15.png,M,Dogs are sitting by the door
1407,happy,./data/engie/Actor_15/03-01-03-01-02-02-15.png,M,Dogs are sitting by the door
1408,angry,./data/engie/Actor_15/03-02-05-02-02-01-15.png,M,Dogs are sitting by the door
1409,angry,./data/engie/Actor_15/03-02-05-01-01-01-15.png,M,Kids are talking by the door
1410,happy,./data/engie/Actor_15/03-01-03-02-01-02-15.png,M,Kids are talking by the door
1411,fearful,./data/engie/Actor_15/03-02-06-01-01-02-15.png,M,Kids are talking by the door
1412,neutral,./data/engie/Actor_23/03-02-01-01-01-02-23.png,M,Kids are talking by the door
1413,disgust,./data/engie/Actor_23/03-01-07-02-01-01-23.png,M,Kids are talking by the door
1414,sad,./data/engie/Actor_23/03-01-04-02-01-02-23.png,M,Kids are talking by the door
1415,calm,./data/engie/Actor_23/03-02-02-01-01-01-23.png,M,Kids are talking by the door
1416,calm,./data/engie/Actor_23/03-02-02-02-02-01-23.png,M,Dogs are sitting by the door
1417,sad,./data/engie/Actor_23/03-01-04-01-02-02-23.png,M,Dogs are sitting by the door
1418,disgust,./data/engie/Actor_23/03-01-07-01-02-01-23.png,M,Dogs are sitting by the door
1419,happy,./data/engie/Actor_23/03-02-03-01-02-02-23.png,M,Dogs are sitting by the door
1420,angry,./data/engie/Actor_23/03-01-05-02-02-01-23.png,M,Dogs are sitting by the door
1421,fearful,./data/engie/Actor_23/03-01-06-02-02-02-23.png,M,Dogs are sitting by the door
1422,fearful,./data/engie/Actor_23/03-01-06-01-01-02-23.png,M,Kids are talking by the door
1423,angry,./data/engie/Actor_23/03-01-05-01-01-01-23.png,M,Kids are talking by the door
1424,happy,./data/engie/Actor_23/03-02-03-02-01-02-23.png,M,Kids are talking by the door
1425,surprised,./data/engie/Actor_23/03-01-08-01-02-01-23.png,M,Dogs are sitting by the door
1426,surprised,./data/engie/Actor_23/03-01-08-02-01-01-23.png,M,Kids are talking by the door
1427,sad,./data/engie/Actor_23/03-02-04-02-01-02-23.png,M,Kids are talking by the door
1428,calm,./data/engie/Actor_23/03-01-02-01-01-01-23.png,M,Kids are talking by the door
1429,neutral,./data/engie/Actor_23/03-01-01-01-01-02-23.png,M,Kids are talking by the door
1430,calm,./data/engie/Actor_23/03-01-02-02-02-01-23.png,M,Dogs are sitting by the door
1431,sad,./data/engie/Actor_23/03-02-04-01-02-02-23.png,M,Dogs are sitting by the door
1432,fearful,./data/engie/Actor_23/03-02-06-02-02-02-23.png,M,Dogs are sitting by the door
1433,happy,./data/engie/Actor_23/03-01-03-01-02-02-23.png,M,Dogs are sitting by the door
1434,angry,./data/engie/Actor_23/03-02-05-02-02-01-23.png,M,Dogs are sitting by the door
1435,angry,./data/engie/Actor_23/03-02-05-01-01-01-23.png,M,Kids are talking by the door
1436,happy,./data/engie/Actor_23/03-01-03-02-01-02-23.png,M,Kids are talking by the door
1437,fearful,./data/engie/Actor_23/03-02-06-01-01-02-23.png,M,Kids are talking by the door
1438,neutral,./data/engie/Actor_23/03-01-01-01-02-01-23.png,M,Dogs are sitting by the door
1439,calm,./data/engie/Actor_23/03-01-02-01-02-02-23.png,M,Dogs are sitting by the door
1440,sad,./data/engie/Actor_23/03-02-04-02-02-01-23.png,M,Dogs are sitting by the door
1441,sad,./data/engie/Actor_23/03-02-04-01-01-01-23.png,M,Kids are talking by the door
1442,calm,./data/engie/Actor_23/03-01-02-02-01-02-23.png,M,Kids are talking by the door
1443,angry,./data/engie/Actor_23/03-02-05-02-01-02-23.png,M,Kids are talking by the door
1444,happy,./data/engie/Actor_23/03-01-03-01-01-01-23.png,M,Kids are talking by the door
1445,fearful,./data/engie/Actor_23/03-02-06-02-01-01-23.png,M,Kids are talking by the door
1446,fearful,./data/engie/Actor_23/03-02-06-01-02-01-23.png,M,Dogs are sitting by the door
1447,happy,./data/engie/Actor_23/03-01-03-02-02-01-23.png,M,Dogs are sitting by the door
1448,angry,./data/engie/Actor_23/03-02-05-01-02-02-23.png,M,Dogs are sitting by the door
1449,calm,./data/engie/Actor_23/03-02-02-01-02-02-23.png,M,Dogs are sitting by the door
1450,sad,./data/engie/Actor_23/03-01-04-02-02-01-23.png,M,Dogs are sitting by the door
1451,disgust,./data/engie/Actor_23/03-01-07-02-02-02-23.png,M,Dogs are sitting by the door
1452,neutral,./data/engie/Actor_23/03-02-01-01-02-01-23.png,M,Dogs are sitting by the door
1453,disgust,./data/engie/Actor_23/03-01-07-01-01-02-23.png,M,Kids are talking by the door
1454,sad,./data/engie/Actor_23/03-01-04-01-01-01-23.png,M,Kids are talking by the door
1455,calm,./data/engie/Actor_23/03-02-02-02-01-02-23.png,M,Kids are talking by the door
1456,fearful,./data/engie/Actor_23/03-01-06-02-01-01-23.png,M,Kids are talking by the door
1457,angry,./data/engie/Actor_23/03-01-05-02-01-02-23.png,M,Kids are talking by the door
1458,happy,./data/engie/Actor_23/03-02-03-01-01-01-23.png,M,Kids are talking by the door
1459,happy,./data/engie/Actor_23/03-02-03-02-02-01-23.png,M,Dogs are sitting by the door
1460,angry,./data/engie/Actor_23/03-01-05-01-02-02-23.png,M,Dogs are sitting by the door
1461,fearful,./data/engie/Actor_23/03-01-06-01-02-01-23.png,M,Dogs are sitting by the door
1462,surprised,./data/engie/Actor_23/03-01-08-01-01-02-23.png,M,Kids are talking by the door
1463,surprised,./data/engie/Actor_23/03-01-08-02-02-02-23.png,M,Dogs are sitting by the door
1464,fearful,./data/engie/Actor_23/03-02-06-01-01-01-23.png,M,Kids are talking by the door
1465,angry,./data/engie/Actor_23/03-02-05-01-01-02-23.png,M,Kids are talking by the door
1466,happy,./data/engie/Actor_23/03-01-03-02-01-01-23.png,M,Kids are talking by the door
1467,happy,./data/engie/Actor_23/03-01-03-01-02-01-23.png,M,Dogs are sitting by the door
1468,angry,./data/engie/Actor_23/03-02-05-02-02-02-23.png,M,Dogs are sitting by the door
1469,fearful,./data/engie/Actor_23/03-02-06-02-02-01-23.png,M,Dogs are sitting by the door
1470,calm,./data/engie/Actor_23/03-01-02-02-02-02-23.png,M,Dogs are sitting by the door
1471,sad,./data/engie/Actor_23/03-02-04-01-02-01-23.png,M,Dogs are sitting by the door
1472,neutral,./data/engie/Actor_23/03-01-01-01-01-01-23.png,M,Kids are talking by the door
1473,sad,./data/engie/Actor_23/03-02-04-02-01-01-23.png,M,Kids are talking by the door
1474,calm,./data/engie/Actor_23/03-01-02-01-01-02-23.png,M,Kids are talking by the door
1475,angry,./data/engie/Actor_23/03-01-05-01-01-02-23.png,M,Kids are talking by the door
1476,happy,./data/engie/Actor_23/03-02-03-02-01-01-23.png,M,Kids are talking by the door
1477,fearful,./data/engie/Actor_23/03-01-06-01-01-01-23.png,M,Kids are talking by the door
1478,fearful,./data/engie/Actor_23/03-01-06-02-02-01-23.png,M,Dogs are sitting by the door
