,category,emotion,file_path,gender,intensity,statement
568,bad,surprised,./data/Actor_03/03-01-08-01-02-02-03.png,M,normal,Dogs are sitting by the door
569,bad,surprised,./data/Actor_03/03-01-08-02-01-02-03.png,M,strong,Kids are talking by the door
570,good,happy,./data/Actor_03/03-01-03-02-02-01-03.png,M,strong,Dogs are sitting by the door
571,good,happy,./data/Actor_03/03-01-03-01-01-01-03.png,M,normal,Kids are talking by the door
572,good,calm,./data/Actor_03/03-01-02-02-01-02-03.png,M,strong,Kids are talking by the door
573,good,calm,./data/Actor_03/03-01-02-01-02-02-03.png,M,normal,Dogs are sitting by the door
574,good,neutral,./data/Actor_03/03-01-01-01-02-01-03.png,M,normal,Dogs are sitting by the door
575,bad,fearful,./data/Actor_03/03-01-06-01-02-01-03.png,M,normal,Dogs are sitting by the door
576,bad,angry,./data/Actor_03/03-01-05-01-02-02-03.png,M,normal,Dogs are sitting by the door
577,bad,angry,./data/Actor_03/03-01-05-02-01-02-03.png,M,strong,Kids are talking by the door
578,bad,fearful,./data/Actor_03/03-01-06-02-01-01-03.png,M,strong,Kids are talking by the door
579,bad,sad,./data/Actor_03/03-01-04-01-01-01-03.png,M,normal,Kids are talking by the door
580,bad,disgust,./data/Actor_03/03-01-07-01-01-02-03.png,M,normal,Kids are talking by the door
581,bad,disgust,./data/Actor_03/03-01-07-02-02-02-03.png,M,strong,Dogs are sitting by the door
582,bad,sad,./data/Actor_03/03-01-04-02-02-01-03.png,M,strong,Dogs are sitting by the door
583,bad,surprised,./data/Actor_03/03-01-08-02-02-02-03.png,M,strong,Dogs are sitting by the door
584,bad,surprised,./data/Actor_03/03-01-08-01-01-02-03.png,M,normal,Kids are talking by the door
585,bad,angry,./data/Actor_03/03-01-05-01-01-01-03.png,M,normal,Kids are talking by the door
586,bad,fearful,./data/Actor_03/03-01-06-01-01-02-03.png,M,normal,Kids are talking by the door
587,bad,fearful,./data/Actor_03/03-01-06-02-02-02-03.png,M,strong,Dogs are sitting by the door
588,bad,angry,./data/Actor_03/03-01-05-02-02-01-03.png,M,strong,Dogs are sitting by the door
589,bad,disgust,./data/Actor_03/03-01-07-01-02-01-03.png,M,normal,Dogs are sitting by the door
590,bad,sad,./data/Actor_03/03-01-04-01-02-02-03.png,M,normal,Dogs are sitting by the door
591,bad,sad,./data/Actor_03/03-01-04-02-01-02-03.png,M,strong,Kids are talking by the door
592,bad,disgust,./data/Actor_03/03-01-07-02-01-01-03.png,M,strong,Kids are talking by the door
593,bad,surprised,./data/Actor_03/03-01-08-02-01-01-03.png,M,strong,Kids are talking by the door
594,bad,surprised,./data/Actor_03/03-01-08-01-02-01-03.png,M,normal,Dogs are sitting by the door
595,good,happy,./data/Actor_03/03-01-03-02-01-02-03.png,M,strong,Kids are talking by the door
596,good,happy,./data/Actor_03/03-01-03-01-02-02-03.png,M,normal,Dogs are sitting by the door
597,good,calm,./data/Actor_03/03-01-02-02-02-01-03.png,M,strong,Dogs are sitting by the door
598,good,neutral,./data/Actor_03/03-01-01-01-01-02-03.png,M,normal,Kids are talking by the door
599,good,calm,./data/Actor_03/03-01-02-01-01-01-03.png,M,normal,Kids are talking by the door
600,bad,fearful,./data/Actor_02/03-01-06-01-02-02-02.png,F,normal,Dogs are sitting by the door
601,bad,angry,./data/Actor_02/03-01-05-01-02-01-02.png,F,normal,Dogs are sitting by the door
602,bad,angry,./data/Actor_02/03-01-05-02-01-01-02.png,F,strong,Kids are talking by the door
603,bad,fearful,./data/Actor_02/03-01-06-02-01-02-02.png,F,strong,Kids are talking by the door
604,bad,sad,./data/Actor_02/03-01-04-01-01-02-02.png,F,normal,Kids are talking by the door
605,bad,disgust,./data/Actor_02/03-01-07-01-01-01-02.png,F,normal,Kids are talking by the door
606,bad,disgust,./data/Actor_02/03-01-07-02-02-01-02.png,F,strong,Dogs are sitting by the door
607,bad,sad,./data/Actor_02/03-01-04-02-02-02-02.png,F,strong,Dogs are sitting by the door
608,bad,surprised,./data/Actor_02/03-01-08-02-02-01-02.png,F,strong,Dogs are sitting by the door
609,bad,surprised,./data/Actor_02/03-01-08-01-01-01-02.png,F,normal,Kids are talking by the door
610,good,happy,./data/Actor_02/03-01-03-02-02-02-02.png,F,strong,Dogs are sitting by the door
611,good,happy,./data/Actor_02/03-01-03-01-01-02-02.png,F,normal,Kids are talking by the door
612,good,calm,./data/Actor_02/03-01-02-02-01-01-02.png,F,strong,Kids are talking by the door
613,good,calm,./data/Actor_02/03-01-02-01-02-01-02.png,F,normal,Dogs are sitting by the door
614,good,neutral,./data/Actor_02/03-01-01-01-02-02-02.png,F,normal,Dogs are sitting by the door
615,good,happy,./data/Actor_02/03-01-03-02-01-01-02.png,F,strong,Kids are talking by the door
616,good,happy,./data/Actor_02/03-01-03-01-02-01-02.png,F,normal,Dogs are sitting by the door
617,good,calm,./data/Actor_02/03-01-02-02-02-02-02.png,F,strong,Dogs are sitting by the door
618,good,neutral,./data/Actor_02/03-01-01-01-01-01-02.png,F,normal,Kids are talking by the door
619,good,calm,./data/Actor_02/03-01-02-01-01-02-02.png,F,normal,Kids are talking by the door
620,bad,angry,./data/Actor_02/03-01-05-01-01-02-02.png,F,normal,Kids are talking by the door
621,bad,fearful,./data/Actor_02/03-01-06-01-01-01-02.png,F,normal,Kids are talking by the door
622,bad,fearful,./data/Actor_02/03-01-06-02-02-01-02.png,F,strong,Dogs are sitting by the door
623,bad,angry,./data/Actor_02/03-01-05-02-02-02-02.png,F,strong,Dogs are sitting by the door
624,bad,disgust,./data/Actor_02/03-01-07-01-02-02-02.png,F,normal,Dogs are sitting by the door
625,bad,sad,./data/Actor_02/03-01-04-01-02-01-02.png,F,normal,Dogs are sitting by the door
626,bad,sad,./data/Actor_02/03-01-04-02-01-01-02.png,F,strong,Kids are talking by the door
627,bad,disgust,./data/Actor_02/03-01-07-02-01-02-02.png,F,strong,Kids are talking by the door
628,bad,surprised,./data/Actor_02/03-01-08-02-01-02-02.png,F,strong,Kids are talking by the door
629,bad,surprised,./data/Actor_02/03-01-08-01-02-02-02.png,F,normal,Dogs are sitting by the door
630,good,neutral,./data/Actor_02/03-01-01-01-02-01-02.png,F,normal,Dogs are sitting by the door
631,good,calm,./data/Actor_02/03-01-02-01-02-02-02.png,F,normal,Dogs are sitting by the door
632,good,calm,./data/Actor_02/03-01-02-02-01-02-02.png,F,strong,Kids are talking by the door
633,good,happy,./data/Actor_02/03-01-03-01-01-01-02.png,F,normal,Kids are talking by the door
634,good,happy,./data/Actor_02/03-01-03-02-02-01-02.png,F,strong,Dogs are sitting by the door
635,bad,sad,./data/Actor_02/03-01-04-02-02-01-02.png,F,strong,Dogs are sitting by the door
636,bad,disgust,./data/Actor_02/03-01-07-02-02-02-02.png,F,strong,Dogs are sitting by the door
637,bad,disgust,./data/Actor_02/03-01-07-01-01-02-02.png,F,normal,Kids are talking by the door
638,bad,sad,./data/Actor_02/03-01-04-01-01-01-02.png,F,normal,Kids are talking by the door
639,bad,fearful,./data/Actor_02/03-01-06-02-01-01-02.png,F,strong,Kids are talking by the door
640,bad,angry,./data/Actor_02/03-01-05-02-01-02-02.png,F,strong,Kids are talking by the door
641,bad,angry,./data/Actor_02/03-01-05-01-02-02-02.png,F,normal,Dogs are sitting by the door
642,bad,fearful,./data/Actor_02/03-01-06-01-02-01-02.png,F,normal,Dogs are sitting by the door
643,bad,surprised,./data/Actor_02/03-01-08-01-01-02-02.png,F,normal,Kids are talking by the door
644,bad,surprised,./data/Actor_02/03-01-08-02-02-02-02.png,F,strong,Dogs are sitting by the door
645,bad,disgust,./data/Actor_02/03-01-07-02-01-01-02.png,F,strong,Kids are talking by the door
646,bad,sad,./data/Actor_02/03-01-04-02-01-02-02.png,F,strong,Kids are talking by the door
647,bad,sad,./data/Actor_02/03-01-04-01-02-02-02.png,F,normal,Dogs are sitting by the door
648,bad,disgust,./data/Actor_02/03-01-07-01-02-01-02.png,F,normal,Dogs are sitting by the door
649,bad,angry,./data/Actor_02/03-01-05-02-02-01-02.png,F,strong,Dogs are sitting by the door
650,bad,fearful,./data/Actor_02/03-01-06-02-02-02-02.png,F,strong,Dogs are sitting by the door
651,bad,fearful,./data/Actor_02/03-01-06-01-01-02-02.png,F,normal,Kids are talking by the door
652,bad,angry,./data/Actor_02/03-01-05-01-01-01-02.png,F,normal,Kids are talking by the door
653,bad,surprised,./data/Actor_02/03-01-08-01-02-01-02.png,F,normal,Dogs are sitting by the door
654,bad,surprised,./data/Actor_02/03-01-08-02-01-01-02.png,F,strong,Kids are talking by the door
655,good,calm,./data/Actor_02/03-01-02-01-01-01-02.png,F,normal,Kids are talking by the door
656,good,neutral,./data/Actor_02/03-01-01-01-01-02-02.png,F,normal,Kids are talking by the door
657,good,calm,./data/Actor_02/03-01-02-02-02-01-02.png,F,strong,Dogs are sitting by the door
658,good,happy,./data/Actor_02/03-01-03-01-02-02-02.png,F,normal,Dogs are sitting by the door
659,good,happy,./data/Actor_02/03-01-03-02-01-02-02.png,F,strong,Kids are talking by the door
660,good,calm,./data/Actor_05/03-01-02-01-02-01-05.png,M,normal,Dogs are sitting by the door
661,good,neutral,./data/Actor_05/03-01-01-01-02-02-05.png,M,normal,Dogs are sitting by the door
662,good,calm,./data/Actor_05/03-01-02-02-01-01-05.png,M,strong,Kids are talking by the door
663,good,happy,./data/Actor_05/03-01-03-01-01-02-05.png,M,normal,Kids are talking by the door
664,good,happy,./data/Actor_05/03-01-03-02-02-02-05.png,M,strong,Dogs are sitting by the door
665,bad,disgust,./data/Actor_05/03-01-07-02-02-01-05.png,M,strong,Dogs are sitting by the door
666,bad,sad,./data/Actor_05/03-01-04-02-02-02-05.png,M,strong,Dogs are sitting by the door
667,bad,sad,./data/Actor_05/03-01-04-01-01-02-05.png,M,normal,Kids are talking by the door
668,bad,disgust,./data/Actor_05/03-01-07-01-01-01-05.png,M,normal,Kids are talking by the door
669,bad,angry,./data/Actor_05/03-01-05-02-01-01-05.png,M,strong,Kids are talking by the door
670,bad,fearful,./data/Actor_05/03-01-06-02-01-02-05.png,M,strong,Kids are talking by the door
671,bad,fearful,./data/Actor_05/03-01-06-01-02-02-05.png,M,normal,Dogs are sitting by the door
672,bad,angry,./data/Actor_05/03-01-05-01-02-01-05.png,M,normal,Dogs are sitting by the door
673,bad,surprised,./data/Actor_05/03-01-08-01-01-01-05.png,M,normal,Kids are talking by the door
674,bad,surprised,./data/Actor_05/03-01-08-02-02-01-05.png,M,strong,Dogs are sitting by the door
675,bad,sad,./data/Actor_05/03-01-04-02-01-01-05.png,M,strong,Kids are talking by the door
676,bad,disgust,./data/Actor_05/03-01-07-02-01-02-05.png,M,strong,Kids are talking by the door
677,bad,disgust,./data/Actor_05/03-01-07-01-02-02-05.png,M,normal,Dogs are sitting by the door
678,bad,sad,./data/Actor_05/03-01-04-01-02-01-05.png,M,normal,Dogs are sitting by the door
679,bad,fearful,./data/Actor_05/03-01-06-02-02-01-05.png,M,strong,Dogs are sitting by the door
680,bad,angry,./data/Actor_05/03-01-05-02-02-02-05.png,M,strong,Dogs are sitting by the door
681,bad,angry,./data/Actor_05/03-01-05-01-01-02-05.png,M,normal,Kids are talking by the door
682,bad,fearful,./data/Actor_05/03-01-06-01-01-01-05.png,M,normal,Kids are talking by the door
683,bad,surprised,./data/Actor_05/03-01-08-01-02-02-05.png,M,normal,Dogs are sitting by the door
684,bad,surprised,./data/Actor_05/03-01-08-02-01-02-05.png,M,strong,Kids are talking by the door
685,good,neutral,./data/Actor_05/03-01-01-01-01-01-05.png,M,normal,Kids are talking by the door
686,good,calm,./data/Actor_05/03-01-02-01-01-02-05.png,M,normal,Kids are talking by the door
687,good,calm,./data/Actor_05/03-01-02-02-02-02-05.png,M,strong,Dogs are sitting by the door
688,good,happy,./data/Actor_05/03-01-03-01-02-01-05.png,M,normal,Dogs are sitting by the door
689,good,happy,./data/Actor_05/03-01-03-02-01-01-05.png,M,strong,Kids are talking by the door
690,bad,angry,./data/Actor_05/03-01-05-01-02-02-05.png,M,normal,Dogs are sitting by the door
691,bad,fearful,./data/Actor_05/03-01-06-01-02-01-05.png,M,normal,Dogs are sitting by the door
692,bad,fearful,./data/Actor_05/03-01-06-02-01-01-05.png,M,strong,Kids are talking by the door
693,bad,angry,./data/Actor_05/03-01-05-02-01-02-05.png,M,strong,Kids are talking by the door
694,bad,disgust,./data/Actor_05/03-01-07-01-01-02-05.png,M,normal,Kids are talking by the door
695,bad,sad,./data/Actor_05/03-01-04-01-01-01-05.png,M,normal,Kids are talking by the door
696,bad,sad,./data/Actor_05/03-01-04-02-02-01-05.png,M,strong,Dogs are sitting by the door
697,bad,disgust,./data/Actor_05/03-01-07-02-02-02-05.png,M,strong,Dogs are sitting by the door
698,bad,surprised,./data/Actor_05/03-01-08-02-02-02-05.png,M,strong,Dogs are sitting by the door
699,bad,surprised,./data/Actor_05/03-01-08-01-01-02-05.png,M,normal,Kids are talking by the door
700,good,happy,./data/Actor_05/03-01-03-02-02-01-05.png,M,strong,Dogs are sitting by the door
701,good,happy,./data/Actor_05/03-01-03-01-01-01-05.png,M,normal,Kids are talking by the door
702,good,calm,./data/Actor_05/03-01-02-02-01-02-05.png,M,strong,Kids are talking by the door
703,good,neutral,./data/Actor_05/03-01-01-01-02-01-05.png,M,normal,Dogs are sitting by the door
704,good,calm,./data/Actor_05/03-01-02-01-02-02-05.png,M,normal,Dogs are sitting by the door
705,good,happy,./data/Actor_05/03-01-03-02-01-02-05.png,M,strong,Kids are talking by the door
706,good,happy,./data/Actor_05/03-01-03-01-02-02-05.png,M,normal,Dogs are sitting by the door
707,good,calm,./data/Actor_05/03-01-02-02-02-01-05.png,M,strong,Dogs are sitting by the door
708,good,calm,./data/Actor_05/03-01-02-01-01-01-05.png,M,normal,Kids are talking by the door
709,good,neutral,./data/Actor_05/03-01-01-01-01-02-05.png,M,normal,Kids are talking by the door
710,bad,fearful,./data/Actor_05/03-01-06-01-01-02-05.png,M,normal,Kids are talking by the door
711,bad,angry,./data/Actor_05/03-01-05-01-01-01-05.png,M,normal,Kids are talking by the door
712,bad,angry,./data/Actor_05/03-01-05-02-02-01-05.png,M,strong,Dogs are sitting by the door
713,bad,fearful,./data/Actor_05/03-01-06-02-02-02-05.png,M,strong,Dogs are sitting by the door
714,bad,sad,./data/Actor_05/03-01-04-01-02-02-05.png,M,normal,Dogs are sitting by the door
715,bad,disgust,./data/Actor_05/03-01-07-01-02-01-05.png,M,normal,Dogs are sitting by the door
716,bad,disgust,./data/Actor_05/03-01-07-02-01-01-05.png,M,strong,Kids are talking by the door
717,bad,sad,./data/Actor_05/03-01-04-02-01-02-05.png,M,strong,Kids are talking by the door
718,bad,surprised,./data/Actor_05/03-01-08-02-01-01-05.png,M,strong,Kids are talking by the door
719,bad,surprised,./data/Actor_05/03-01-08-01-02-01-05.png,M,normal,Dogs are sitting by the door
720,good,calm,./data/Actor_12/03-01-02-01-02-01-12.png,F,normal,Dogs are sitting by the door
721,good,neutral,./data/Actor_12/03-01-01-01-02-02-12.png,F,normal,Dogs are sitting by the door
722,good,calm,./data/Actor_12/03-01-02-02-01-01-12.png,F,strong,Kids are talking by the door
723,good,happy,./data/Actor_12/03-01-03-01-01-02-12.png,F,normal,Kids are talking by the door
724,good,happy,./data/Actor_12/03-01-03-02-02-02-12.png,F,strong,Dogs are sitting by the door
725,bad,surprised,./data/Actor_12/03-01-08-01-01-01-12.png,F,normal,Kids are talking by the door
726,bad,surprised,./data/Actor_12/03-01-08-02-02-01-12.png,F,strong,Dogs are sitting by the door
727,bad,disgust,./data/Actor_12/03-01-07-02-02-01-12.png,F,strong,Dogs are sitting by the door
728,bad,sad,./data/Actor_12/03-01-04-02-02-02-12.png,F,strong,Dogs are sitting by the door
729,bad,sad,./data/Actor_12/03-01-04-01-01-02-12.png,F,normal,Kids are talking by the door
730,bad,disgust,./data/Actor_12/03-01-07-01-01-01-12.png,F,normal,Kids are talking by the door
731,bad,angry,./data/Actor_12/03-01-05-02-01-01-12.png,F,strong,Kids are talking by the door
732,bad,fearful,./data/Actor_12/03-01-06-02-01-02-12.png,F,strong,Kids are talking by the door
733,bad,fearful,./data/Actor_12/03-01-06-01-02-02-12.png,F,normal,Dogs are sitting by the door
734,bad,angry,./data/Actor_12/03-01-05-01-02-01-12.png,F,normal,Dogs are sitting by the door
735,bad,surprised,./data/Actor_12/03-01-08-01-02-02-12.png,F,normal,Dogs are sitting by the door
736,bad,surprised,./data/Actor_12/03-01-08-02-01-02-12.png,F,strong,Kids are talking by the door
737,bad,sad,./data/Actor_12/03-01-04-02-01-01-12.png,F,strong,Kids are talking by the door
738,bad,disgust,./data/Actor_12/03-01-07-02-01-02-12.png,F,strong,Kids are talking by the door
739,bad,disgust,./data/Actor_12/03-01-07-01-02-02-12.png,F,normal,Dogs are sitting by the door
740,bad,sad,./data/Actor_12/03-01-04-01-02-01-12.png,F,normal,Dogs are sitting by the door
741,bad,fearful,./data/Actor_12/03-01-06-02-02-01-12.png,F,strong,Dogs are sitting by the door
742,bad,angry,./data/Actor_12/03-01-05-02-02-02-12.png,F,strong,Dogs are sitting by the door
743,bad,angry,./data/Actor_12/03-01-05-01-01-02-12.png,F,normal,Kids are talking by the door
744,bad,fearful,./data/Actor_12/03-01-06-01-01-01-12.png,F,normal,Kids are talking by the door
745,good,neutral,./data/Actor_12/03-01-01-01-01-01-12.png,F,normal,Kids are talking by the door
746,good,calm,./data/Actor_12/03-01-02-01-01-02-12.png,F,normal,Kids are talking by the door
747,good,calm,./data/Actor_12/03-01-02-02-02-02-12.png,F,strong,Dogs are sitting by the door
748,good,happy,./data/Actor_12/03-01-03-01-02-01-12.png,F,normal,Dogs are sitting by the door
749,good,happy,./data/Actor_12/03-01-03-02-01-01-12.png,F,strong,Kids are talking by the door
750,bad,surprised,./data/Actor_12/03-01-08-02-02-02-12.png,F,strong,Dogs are sitting by the door
751,bad,surprised,./data/Actor_12/03-01-08-01-01-02-12.png,F,normal,Kids are talking by the door
752,bad,angry,./data/Actor_12/03-01-05-01-02-02-12.png,F,normal,Dogs are sitting by the door
753,bad,fearful,./data/Actor_12/03-01-06-01-02-01-12.png,F,normal,Dogs are sitting by the door
754,bad,fearful,./data/Actor_12/03-01-06-02-01-01-12.png,F,strong,Kids are talking by the door
755,bad,angry,./data/Actor_12/03-01-05-02-01-02-12.png,F,strong,Kids are talking by the door
756,bad,disgust,./data/Actor_12/03-01-07-01-01-02-12.png,F,normal,Kids are talking by the door
757,bad,sad,./data/Actor_12/03-01-04-01-01-01-12.png,F,normal,Kids are talking by the door
758,bad,sad,./data/Actor_12/03-01-04-02-02-01-12.png,F,strong,Dogs are sitting by the door
759,bad,disgust,./data/Actor_12/03-01-07-02-02-02-12.png,F,strong,Dogs are sitting by the door
760,good,happy,./data/Actor_12/03-01-03-02-02-01-12.png,F,strong,Dogs are sitting by the door
761,good,happy,./data/Actor_12/03-01-03-01-01-01-12.png,F,normal,Kids are talking by the door
762,good,calm,./data/Actor_12/03-01-02-02-01-02-12.png,F,strong,Kids are talking by the door
763,good,neutral,./data/Actor_12/03-01-01-01-02-01-12.png,F,normal,Dogs are sitting by the door
764,good,calm,./data/Actor_12/03-01-02-01-02-02-12.png,F,normal,Dogs are sitting by the door
765,good,happy,./data/Actor_12/03-01-03-02-01-02-12.png,F,strong,Kids are talking by the door
766,good,happy,./data/Actor_12/03-01-03-01-02-02-12.png,F,normal,Dogs are sitting by the door
767,good,calm,./data/Actor_12/03-01-02-02-02-01-12.png,F,strong,Dogs are sitting by the door
768,good,calm,./data/Actor_12/03-01-02-01-01-01-12.png,F,normal,Kids are talking by the door
769,good,neutral,./data/Actor_12/03-01-01-01-01-02-12.png,F,normal,Kids are talking by the door
770,bad,surprised,./data/Actor_12/03-01-08-02-01-01-12.png,F,strong,Kids are talking by the door
771,bad,surprised,./data/Actor_12/03-01-08-01-02-01-12.png,F,normal,Dogs are sitting by the door
772,bad,fearful,./data/Actor_12/03-01-06-01-01-02-12.png,F,normal,Kids are talking by the door
773,bad,angry,./data/Actor_12/03-01-05-01-01-01-12.png,F,normal,Kids are talking by the door
774,bad,angry,./data/Actor_12/03-01-05-02-02-01-12.png,F,strong,Dogs are sitting by the door
775,bad,fearful,./data/Actor_12/03-01-06-02-02-02-12.png,F,strong,Dogs are sitting by the door
776,bad,sad,./data/Actor_12/03-01-04-01-02-02-12.png,F,normal,Dogs are sitting by the door
777,bad,disgust,./data/Actor_12/03-01-07-01-02-01-12.png,F,normal,Dogs are sitting by the door
778,bad,disgust,./data/Actor_12/03-01-07-02-01-01-12.png,F,strong,Kids are talking by the door
779,bad,sad,./data/Actor_12/03-01-04-02-01-02-12.png,F,strong,Kids are talking by the door
780,bad,surprised,./data/Actor_15/03-01-08-02-02-01-15.png,M,strong,Dogs are sitting by the door
781,bad,surprised,./data/Actor_15/03-01-08-01-01-01-15.png,M,normal,Kids are talking by the door
782,bad,fearful,./data/Actor_15/03-01-06-01-02-02-15.png,M,normal,Dogs are sitting by the door
783,bad,angry,./data/Actor_15/03-01-05-01-02-01-15.png,M,normal,Dogs are sitting by the door
784,bad,angry,./data/Actor_15/03-01-05-02-01-01-15.png,M,strong,Kids are talking by the door
785,bad,fearful,./data/Actor_15/03-01-06-02-01-02-15.png,M,strong,Kids are talking by the door
786,bad,sad,./data/Actor_15/03-01-04-01-01-02-15.png,M,normal,Kids are talking by the door
787,bad,disgust,./data/Actor_15/03-01-07-01-01-01-15.png,M,normal,Kids are talking by the door
788,bad,disgust,./data/Actor_15/03-01-07-02-02-01-15.png,M,strong,Dogs are sitting by the door
789,bad,sad,./data/Actor_15/03-01-04-02-02-02-15.png,M,strong,Dogs are sitting by the door
790,good,happy,./data/Actor_15/03-01-03-02-02-02-15.png,M,strong,Dogs are sitting by the door
791,good,happy,./data/Actor_15/03-01-03-01-01-02-15.png,M,normal,Kids are talking by the door
792,good,calm,./data/Actor_15/03-01-02-02-01-01-15.png,M,strong,Kids are talking by the door
793,good,calm,./data/Actor_15/03-01-02-01-02-01-15.png,M,normal,Dogs are sitting by the door
794,good,neutral,./data/Actor_15/03-01-01-01-02-02-15.png,M,normal,Dogs are sitting by the door
795,good,happy,./data/Actor_15/03-01-03-02-01-01-15.png,M,strong,Kids are talking by the door
796,good,happy,./data/Actor_15/03-01-03-01-02-01-15.png,M,normal,Dogs are sitting by the door
797,good,calm,./data/Actor_15/03-01-02-02-02-02-15.png,M,strong,Dogs are sitting by the door
798,good,neutral,./data/Actor_15/03-01-01-01-01-01-15.png,M,normal,Kids are talking by the door
799,good,calm,./data/Actor_15/03-01-02-01-01-02-15.png,M,normal,Kids are talking by the door
800,bad,surprised,./data/Actor_15/03-01-08-02-01-02-15.png,M,strong,Kids are talking by the door
801,bad,surprised,./data/Actor_15/03-01-08-01-02-02-15.png,M,normal,Dogs are sitting by the door
802,bad,angry,./data/Actor_15/03-01-05-01-01-02-15.png,M,normal,Kids are talking by the door
803,bad,fearful,./data/Actor_15/03-01-06-01-01-01-15.png,M,normal,Kids are talking by the door
804,bad,fearful,./data/Actor_15/03-01-06-02-02-01-15.png,M,strong,Dogs are sitting by the door
805,bad,angry,./data/Actor_15/03-01-05-02-02-02-15.png,M,strong,Dogs are sitting by the door
806,bad,disgust,./data/Actor_15/03-01-07-01-02-02-15.png,M,normal,Dogs are sitting by the door
807,bad,sad,./data/Actor_15/03-01-04-01-02-01-15.png,M,normal,Dogs are sitting by the door
808,bad,sad,./data/Actor_15/03-01-04-02-01-01-15.png,M,strong,Kids are talking by the door
809,bad,disgust,./data/Actor_15/03-01-07-02-01-02-15.png,M,strong,Kids are talking by the door
810,good,neutral,./data/Actor_15/03-01-01-01-02-01-15.png,M,normal,Dogs are sitting by the door
811,good,calm,./data/Actor_15/03-01-02-01-02-02-15.png,M,normal,Dogs are sitting by the door
812,good,calm,./data/Actor_15/03-01-02-02-01-02-15.png,M,strong,Kids are talking by the door
813,good,happy,./data/Actor_15/03-01-03-01-01-01-15.png,M,normal,Kids are talking by the door
814,good,happy,./data/Actor_15/03-01-03-02-02-01-15.png,M,strong,Dogs are sitting by the door
815,bad,surprised,./data/Actor_15/03-01-08-01-01-02-15.png,M,normal,Kids are talking by the door
816,bad,surprised,./data/Actor_15/03-01-08-02-02-02-15.png,M,strong,Dogs are sitting by the door
817,bad,sad,./data/Actor_15/03-01-04-02-02-01-15.png,M,strong,Dogs are sitting by the door
818,bad,disgust,./data/Actor_15/03-01-07-02-02-02-15.png,M,strong,Dogs are sitting by the door
819,bad,disgust,./data/Actor_15/03-01-07-01-01-02-15.png,M,normal,Kids are talking by the door
820,bad,sad,./data/Actor_15/03-01-04-01-01-01-15.png,M,normal,Kids are talking by the door
821,bad,fearful,./data/Actor_15/03-01-06-02-01-01-15.png,M,strong,Kids are talking by the door
822,bad,angry,./data/Actor_15/03-01-05-02-01-02-15.png,M,strong,Kids are talking by the door
823,bad,angry,./data/Actor_15/03-01-05-01-02-02-15.png,M,normal,Dogs are sitting by the door
824,bad,fearful,./data/Actor_15/03-01-06-01-02-01-15.png,M,normal,Dogs are sitting by the door
825,bad,surprised,./data/Actor_15/03-01-08-01-02-01-15.png,M,normal,Dogs are sitting by the door
826,bad,surprised,./data/Actor_15/03-01-08-02-01-01-15.png,M,strong,Kids are talking by the door
827,bad,disgust,./data/Actor_15/03-01-07-02-01-01-15.png,M,strong,Kids are talking by the door
828,bad,sad,./data/Actor_15/03-01-04-02-01-02-15.png,M,strong,Kids are talking by the door
829,bad,sad,./data/Actor_15/03-01-04-01-02-02-15.png,M,normal,Dogs are sitting by the door
830,bad,disgust,./data/Actor_15/03-01-07-01-02-01-15.png,M,normal,Dogs are sitting by the door
831,bad,angry,./data/Actor_15/03-01-05-02-02-01-15.png,M,strong,Dogs are sitting by the door
832,bad,fearful,./data/Actor_15/03-01-06-02-02-02-15.png,M,strong,Dogs are sitting by the door
833,bad,fearful,./data/Actor_15/03-01-06-01-01-02-15.png,M,normal,Kids are talking by the door
834,bad,angry,./data/Actor_15/03-01-05-01-01-01-15.png,M,normal,Kids are talking by the door
835,good,calm,./data/Actor_15/03-01-02-01-01-01-15.png,M,normal,Kids are talking by the door
836,good,neutral,./data/Actor_15/03-01-01-01-01-02-15.png,M,normal,Kids are talking by the door
837,good,calm,./data/Actor_15/03-01-02-02-02-01-15.png,M,strong,Dogs are sitting by the door
838,good,happy,./data/Actor_15/03-01-03-01-02-02-15.png,M,normal,Dogs are sitting by the door
839,good,happy,./data/Actor_15/03-01-03-02-01-02-15.png,M,strong,Kids are talking by the door
840,bad,disgust,./data/Actor_23/03-01-07-02-01-01-23.png,M,strong,Kids are talking by the door
841,bad,sad,./data/Actor_23/03-01-04-02-01-02-23.png,M,strong,Kids are talking by the door
842,bad,sad,./data/Actor_23/03-01-04-01-02-02-23.png,M,normal,Dogs are sitting by the door
843,bad,disgust,./data/Actor_23/03-01-07-01-02-01-23.png,M,normal,Dogs are sitting by the door
844,bad,angry,./data/Actor_23/03-01-05-02-02-01-23.png,M,strong,Dogs are sitting by the door
845,bad,fearful,./data/Actor_23/03-01-06-02-02-02-23.png,M,strong,Dogs are sitting by the door
846,bad,fearful,./data/Actor_23/03-01-06-01-01-02-23.png,M,normal,Kids are talking by the door
847,bad,angry,./data/Actor_23/03-01-05-01-01-01-23.png,M,normal,Kids are talking by the door
848,bad,surprised,./data/Actor_23/03-01-08-01-02-01-23.png,M,normal,Dogs are sitting by the door
849,bad,surprised,./data/Actor_23/03-01-08-02-01-01-23.png,M,strong,Kids are talking by the door
850,good,calm,./data/Actor_23/03-01-02-01-01-01-23.png,M,normal,Kids are talking by the door
851,good,neutral,./data/Actor_23/03-01-01-01-01-02-23.png,M,normal,Kids are talking by the door
